NOME_SENADOR,DATA,VOTO
FLÁVIO BOLSONARO,18/11/2024,Não
FLÁVIO BOLSONARO,18/11/2024,Não
FLÁVIO BOLSONARO,18/11/2024,Sim
FLÁVIO BOLSONARO,27/11/2024,Sim
FLÁVIO BOLSONARO,10/12/2024,Votou
FLÁVIO BOLSONARO,10/12/2024,Votou
FLÁVIO BOLSONARO,10/12/2024,Votou
FLÁVIO BOLSONARO,10/12/2024,Votou
FLÁVIO BOLSONARO,10/12/2024,Votou
FLÁVIO BOLSONARO,10/12/2024,Votou
FLÁVIO BOLSONARO,10/12/2024,P-NRV
FLÁVIO BOLSONARO,10/12/2024,Votou
FLÁVIO BOLSONARO,10/12/2024,Votou
FLÁVIO BOLSONARO,10/12/2024,Votou
FLÁVIO BOLSONARO,12/12/2024,Votou
FLÁVIO BOLSONARO,12/12/2024,Votou
FLÁVIO BOLSONARO,12/12/2024,Votou
FLÁVIO BOLSONARO,12/12/2024,Votou
FLÁVIO BOLSONARO,12/12/2024,Votou
FLÁVIO BOLSONARO,12/12/2024,Sim
FLÁVIO BOLSONARO,12/12/2024,Não
FLÁVIO BOLSONARO,12/12/2024,Não
FLÁVIO BOLSONARO,12/12/2024,Sim
FLÁVIO BOLSONARO,12/12/2024,Sim
FLÁVIO BOLSONARO,17/12/2024,Sim
FLÁVIO BOLSONARO,17/12/2024,Sim
FLÁVIO BOLSONARO,17/12/2024,Sim
FLÁVIO BOLSONARO,17/12/2024,Sim
FLÁVIO BOLSONARO,18/12/2024,Sim
FLÁVIO BOLSONARO,18/12/2024,Sim
FLÁVIO BOLSONARO,18/12/2024,P-NRV
FLÁVIO BOLSONARO,19/12/2024,Sim
FLÁVIO BOLSONARO,19/12/2024,Sim
FLÁVIO BOLSONARO,19/12/2024,Sim
FLÁVIO BOLSONARO,19/12/2024,Sim
FLÁVIO BOLSONARO,19/12/2024,Não
FLÁVIO BOLSONARO,19/12/2024,Sim
FLÁVIO BOLSONARO,19/12/2024,Não
FLÁVIO BOLSONARO,19/12/2024,Não
JADER BARBALHO,DATA,RESULTADO
JADER BARBALHO,20/02/2024,Sim
JADER BARBALHO,20/02/2024,Sim
JADER BARBALHO,05/03/2024,Sim
JADER BARBALHO,13/03/2024,AP
JADER BARBALHO,13/03/2024,AP
JADER BARBALHO,10/04/2024,Sim
JADER BARBALHO,16/04/2024,AP
JADER BARBALHO,16/04/2024,AP
JADER BARBALHO,17/04/2024,AP
JADER BARBALHO,08/05/2024,Sim
JADER BARBALHO,08/05/2024,Sim
JADER BARBALHO,08/05/2024,Não
JADER BARBALHO,08/05/2024,Não
JADER BARBALHO,15/05/2024,Sim
JADER BARBALHO,15/05/2024,Não
JADER BARBALHO,22/05/2024,Sim
JADER BARBALHO,22/05/2024,Não
JADER BARBALHO,22/05/2024,Não
JADER BARBALHO,05/06/2024,AP
JADER BARBALHO,18/06/2024,AP
JADER BARBALHO,19/06/2024,Votou
JADER BARBALHO,19/06/2024,Votou
JADER BARBALHO,19/06/2024,Votou
JADER BARBALHO,19/06/2024,Votou
JADER BARBALHO,19/06/2024,P-NRV
JADER BARBALHO,19/06/2024,P-NRV
JADER BARBALHO,19/06/2024,P-NRV
JADER BARBALHO,02/07/2024,AP
JADER BARBALHO,03/07/2024,AP
JADER BARBALHO,03/07/2024,AP
JADER BARBALHO,10/07/2024,Votou
JADER BARBALHO,10/07/2024,Votou
JADER BARBALHO,10/07/2024,Votou
JADER BARBALHO,10/07/2024,Votou
JADER BARBALHO,10/07/2024,P-NRV
JADER BARBALHO,10/07/2024,P-NRV
JADER BARBALHO,10/07/2024,P-NRV
JADER BARBALHO,10/07/2024,P-NRV
JADER BARBALHO,10/07/2024,P-NRV
JADER BARBALHO,10/07/2024,P-NRV
JADER BARBALHO,10/07/2024,P-NRV
JADER BARBALHO,13/08/2024,Não
JADER BARBALHO,14/08/2024,Sim
JADER BARBALHO,14/08/2024,P-NRV
JADER BARBALHO,14/08/2024,P-NRV
JADER BARBALHO,14/08/2024,P-NRV
JADER BARBALHO,14/08/2024,P-NRV
JADER BARBALHO,14/08/2024,P-NRV
JADER BARBALHO,14/08/2024,P-NRV
JADER BARBALHO,14/08/2024,P-NRV
JADER BARBALHO,14/08/2024,Sim
JADER BARBALHO,14/08/2024,Sim
JADER BARBALHO,04/09/2024,Não
JADER BARBALHO,08/10/2024,AP
JADER BARBALHO,12/11/2024,Sim
JADER BARBALHO,12/11/2024,Sim
JADER BARBALHO,18/11/2024,NCom
JADER BARBALHO,18/11/2024,NCom
JADER BARBALHO,18/11/2024,NCom
JADER BARBALHO,27/11/2024,AP
JADER BARBALHO,10/12/2024,AP
JADER BARBALHO,10/12/2024,AP
JADER BARBALHO,10/12/2024,AP
JADER BARBALHO,10/12/2024,AP
JADER BARBALHO,10/12/2024,AP
JADER BARBALHO,10/12/2024,AP
JADER BARBALHO,10/12/2024,AP
JADER BARBALHO,10/12/2024,AP
JADER BARBALHO,10/12/2024,AP
JADER BARBALHO,10/12/2024,AP
JADER BARBALHO,12/12/2024,NCom
JADER BARBALHO,12/12/2024,NCom
JADER BARBALHO,12/12/2024,NCom
JADER BARBALHO,12/12/2024,NCom
JADER BARBALHO,12/12/2024,NCom
JADER BARBALHO,12/12/2024,NCom
JADER BARBALHO,12/12/2024,NCom
JADER BARBALHO,12/12/2024,NCom
JADER BARBALHO,12/12/2024,NCom
JADER BARBALHO,12/12/2024,NCom
JADER BARBALHO,17/12/2024,Sim
JADER BARBALHO,17/12/2024,Sim
JADER BARBALHO,17/12/2024,Sim
JADER BARBALHO,17/12/2024,Sim
JADER BARBALHO,18/12/2024,Sim
JADER BARBALHO,18/12/2024,Sim
JADER BARBALHO,18/12/2024,Não
JADER BARBALHO,19/12/2024,Sim
JADER BARBALHO,19/12/2024,Não
JADER BARBALHO,19/12/2024,Não
JADER BARBALHO,19/12/2024,Não
JADER BARBALHO,19/12/2024,Sim
JADER BARBALHO,19/12/2024,Não
JADER BARBALHO,19/12/2024,Sim
JADER BARBALHO,19/12/2024,Sim
ALAN RICK,DATA,RESULTADO
ALAN RICK,20/02/2024,Sim
ALAN RICK,20/02/2024,Não
ALAN RICK,05/03/2024,Sim
ALAN RICK,13/03/2024,Sim
ALAN RICK,13/03/2024,Sim
ALAN RICK,10/04/2024,Sim
ALAN RICK,16/04/2024,MIS
ALAN RICK,16/04/2024,MIS
ALAN RICK,17/04/2024,MIS
ALAN RICK,08/05/2024,Não
ALAN RICK,08/05/2024,Sim
ALAN RICK,08/05/2024,Sim
ALAN RICK,08/05/2024,Sim
ALAN RICK,15/05/2024,Sim
ALAN RICK,15/05/2024,Sim
ALAN RICK,22/05/2024,Sim
ALAN RICK,22/05/2024,Sim
ALAN RICK,22/05/2024,Sim
ALAN RICK,05/06/2024,AP
ALAN RICK,18/06/2024,Sim
ALAN RICK,19/06/2024,Votou
ALAN RICK,19/06/2024,Votou
ALAN RICK,19/06/2024,Votou
ALAN RICK,19/06/2024,Votou
ALAN RICK,19/06/2024,Votou
ALAN RICK,19/06/2024,Votou
ALAN RICK,19/06/2024,Votou
ALAN RICK,02/07/2024,Sim
ALAN RICK,03/07/2024,Não
ALAN RICK,03/07/2024,P-NRV
ALAN RICK,10/07/2024,P-NRV
ALAN RICK,10/07/2024,P-NRV
ALAN RICK,10/07/2024,Votou
ALAN RICK,10/07/2024,P-NRV
ALAN RICK,10/07/2024,P-NRV
ALAN RICK,10/07/2024,P-NRV
ALAN RICK,10/07/2024,P-NRV
ALAN RICK,10/07/2024,P-NRV
ALAN RICK,10/07/2024,P-NRV
ALAN RICK,10/07/2024,P-NRV
ALAN RICK,10/07/2024,P-NRV
ALAN RICK,13/08/2024,Não
ALAN RICK,14/08/2024,Sim
ALAN RICK,14/08/2024,P-NRV
ALAN RICK,14/08/2024,P-NRV
ALAN RICK,14/08/2024,Votou
ALAN RICK,14/08/2024,Sim
ALAN RICK,14/08/2024,Sim
ALAN RICK,14/08/2024,Sim
ALAN RICK,14/08/2024,Sim
ALAN RICK,14/08/2024,Sim
ALAN RICK,14/08/2024,Sim
ALAN RICK,04/09/2024,Sim
ALAN RICK,08/10/2024,Votou
ALAN RICK,12/11/2024,Sim
ALAN RICK,12/11/2024,Sim
ALAN RICK,18/11/2024,Não
ALAN RICK,18/11/2024,Não
ALAN RICK,18/11/2024,Sim
ALAN RICK,27/11/2024,Sim
ALAN RICK,10/12/2024,P-NRV
ALAN RICK,10/12/2024,Votou
ALAN RICK,10/12/2024,Votou
ALAN RICK,10/12/2024,Votou
ALAN RICK,10/12/2024,Votou
ALAN RICK,10/12/2024,Votou
ALAN RICK,10/12/2024,Votou
ALAN RICK,10/12/2024,Votou
ALAN RICK,10/12/2024,Votou
ALAN RICK,10/12/2024,Votou
ALAN RICK,12/12/2024,P-NRV
ALAN RICK,12/12/2024,P-NRV
ALAN RICK,12/12/2024,P-NRV
ALAN RICK,12/12/2024,P-NRV
ALAN RICK,12/12/2024,Votou
ALAN RICK,12/12/2024,Sim
ALAN RICK,12/12/2024,Sim
ALAN RICK,12/12/2024,Não
ALAN RICK,12/12/2024,Sim
ALAN RICK,12/12/2024,Sim
ALAN RICK,17/12/2024,Sim
ALAN RICK,17/12/2024,Sim
ALAN RICK,17/12/2024,Sim
ALAN RICK,17/12/2024,Sim
ALAN RICK,18/12/2024,Sim
ALAN RICK,18/12/2024,Sim
ALAN RICK,18/12/2024,Não
ALAN RICK,19/12/2024,P-NRV
ALAN RICK,19/12/2024,Sim
ALAN RICK,19/12/2024,Sim
ALAN RICK,19/12/2024,Sim
ALAN RICK,19/12/2024,P-NRV
ALAN RICK,19/12/2024,P-NRV
ALAN RICK,19/12/2024,P-NRV
ALAN RICK,19/12/2024,P-NRV
IVETE DA SILVEIRA,DATA,RESULTADO
IVETE DA SILVEIRA,20/02/2024,Sim
IVETE DA SILVEIRA,20/02/2024,Não
IVETE DA SILVEIRA,05/03/2024,AP
IVETE DA SILVEIRA,13/03/2024,Sim
IVETE DA SILVEIRA,13/03/2024,Sim
IVETE DA SILVEIRA,10/04/2024,Sim
IVETE DA SILVEIRA,16/04/2024,Sim
IVETE DA SILVEIRA,16/04/2024,Sim
IVETE DA SILVEIRA,17/04/2024,Sim
IVETE DA SILVEIRA,08/05/2024,Sim
IVETE DA SILVEIRA,08/05/2024,Sim
IVETE DA SILVEIRA,08/05/2024,Não
IVETE DA SILVEIRA,08/05/2024,Não
IVETE DA SILVEIRA,15/05/2024,LS
IVETE DA SILVEIRA,15/05/2024,LS
IVETE DA SILVEIRA,22/05/2024,Sim
IVETE DA SILVEIRA,22/05/2024,Sim
IVETE DA SILVEIRA,22/05/2024,Sim
IVETE DA SILVEIRA,05/06/2024,Sim
IVETE DA SILVEIRA,18/06/2024,Sim
IVETE DA SILVEIRA,19/06/2024,Votou
IVETE DA SILVEIRA,19/06/2024,Votou
IVETE DA SILVEIRA,19/06/2024,Votou
IVETE DA SILVEIRA,19/06/2024,Votou
IVETE DA SILVEIRA,19/06/2024,Votou
IVETE DA SILVEIRA,19/06/2024,Votou
IVETE DA SILVEIRA,19/06/2024,Votou
IVETE DA SILVEIRA,02/07/2024,Sim
IVETE DA SILVEIRA,03/07/2024,Não
IVETE DA SILVEIRA,03/07/2024,Sim
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/07/2024,Votou
IVETE DA SILVEIRA,10/12/2024,Votou
IVETE DA SILVEIRA,10/12/2024,Votou
IVETE DA SILVEIRA,10/12/2024,Votou
IVETE DA SILVEIRA,10/12/2024,Votou
IVETE DA SILVEIRA,10/12/2024,Votou
IVETE DA SILVEIRA,10/12/2024,Votou
IVETE DA SILVEIRA,10/12/2024,Votou
IVETE DA SILVEIRA,10/12/2024,Votou
IVETE DA SILVEIRA,10/12/2024,Votou
IVETE DA SILVEIRA,10/12/2024,Votou
IVETE DA SILVEIRA,12/12/2024,P-NRV
IVETE DA SILVEIRA,12/12/2024,P-NRV
IVETE DA SILVEIRA,12/12/2024,P-NRV
IVETE DA SILVEIRA,12/12/2024,P-NRV
IVETE DA SILVEIRA,12/12/2024,P-NRV
IVETE DA SILVEIRA,12/12/2024,P-NRV
IVETE DA SILVEIRA,12/12/2024,Sim
IVETE DA SILVEIRA,12/12/2024,Sim
IVETE DA SILVEIRA,12/12/2024,Não
IVETE DA SILVEIRA,12/12/2024,Sim
IVETE DA SILVEIRA,17/12/2024,Sim
IVETE DA SILVEIRA,17/12/2024,Sim
IVETE DA SILVEIRA,17/12/2024,Sim
IVETE DA SILVEIRA,17/12/2024,Sim
IVETE DA SILVEIRA,18/12/2024,Sim
IVETE DA SILVEIRA,18/12/2024,Sim
IVETE DA SILVEIRA,18/12/2024,Não
IVETE DA SILVEIRA,19/12/2024,Sim
IVETE DA SILVEIRA,19/12/2024,Não
IVETE DA SILVEIRA,19/12/2024,Não
IVETE DA SILVEIRA,19/12/2024,Não
IVETE DA SILVEIRA,19/12/2024,Sim
IVETE DA SILVEIRA,19/12/2024,Não
IVETE DA SILVEIRA,19/12/2024,Sim
IVETE DA SILVEIRA,19/12/2024,Sim
JORGE KAJURU,DATA,RESULTADO
JORGE KAJURU,20/02/2024,Sim
JORGE KAJURU,20/02/2024,Sim
JORGE KAJURU,05/03/2024,Sim
JORGE KAJURU,13/03/2024,Sim
JORGE KAJURU,13/03/2024,Sim
JORGE KAJURU,10/04/2024,Sim
JORGE KAJURU,16/04/2024,Sim
JORGE KAJURU,16/04/2024,Sim
JORGE KAJURU,17/04/2024,Sim
JORGE KAJURU,08/05/2024,Sim
JORGE KAJURU,08/05/2024,Sim
JORGE KAJURU,08/05/2024,Não
JORGE KAJURU,08/05/2024,Não
JORGE KAJURU,15/05/2024,Sim
JORGE KAJURU,15/05/2024,Não
JORGE KAJURU,22/05/2024,Sim
JORGE KAJURU,22/05/2024,Não
JORGE KAJURU,22/05/2024,Não
JORGE KAJURU,05/06/2024,Sim
JORGE KAJURU,18/06/2024,Sim
JORGE KAJURU,19/06/2024,Votou
JORGE KAJURU,19/06/2024,Votou
JORGE KAJURU,19/06/2024,Votou
JORGE KAJURU,19/06/2024,Votou
JORGE KAJURU,19/06/2024,P-NRV
JORGE KAJURU,19/06/2024,P-NRV
JORGE KAJURU,19/06/2024,P-NRV
JORGE KAJURU,02/07/2024,Sim
JORGE KAJURU,03/07/2024,Não
JORGE KAJURU,03/07/2024,Sim
JORGE KAJURU,10/07/2024,Votou
JORGE KAJURU,10/07/2024,P-NRV
JORGE KAJURU,10/07/2024,P-NRV
JORGE KAJURU,10/07/2024,P-NRV
JORGE KAJURU,10/07/2024,P-NRV
JORGE KAJURU,10/07/2024,P-NRV
JORGE KAJURU,10/07/2024,P-NRV
JORGE KAJURU,10/07/2024,P-NRV
JORGE KAJURU,10/07/2024,P-NRV
JORGE KAJURU,10/07/2024,P-NRV
JORGE KAJURU,10/07/2024,P-NRV
JORGE KAJURU,13/08/2024,Não
JORGE KAJURU,14/08/2024,Sim
JORGE KAJURU,14/08/2024,P-NRV
JORGE KAJURU,14/08/2024,P-NRV
JORGE KAJURU,14/08/2024,P-NRV
JORGE KAJURU,14/08/2024,Sim
JORGE KAJURU,14/08/2024,Sim
JORGE KAJURU,14/08/2024,Sim
JORGE KAJURU,14/08/2024,Sim
JORGE KAJURU,14/08/2024,P-NRV
JORGE KAJURU,14/08/2024,P-NRV
JORGE KAJURU,04/09/2024,Não
JORGE KAJURU,08/10/2024,Votou
JORGE KAJURU,12/11/2024,Não
JORGE KAJURU,12/11/2024,Sim
JORGE KAJURU,18/11/2024,Sim
JORGE KAJURU,18/11/2024,Sim
JORGE KAJURU,18/11/2024,Sim
JORGE KAJURU,27/11/2024,Sim
JORGE KAJURU,10/12/2024,P-NRV
JORGE KAJURU,10/12/2024,Votou
JORGE KAJURU,10/12/2024,P-NRV
JORGE KAJURU,10/12/2024,Votou
JORGE KAJURU,10/12/2024,Votou
JORGE KAJURU,10/12/2024,P-NRV
JORGE KAJURU,10/12/2024,Votou
JORGE KAJURU,10/12/2024,Votou
JORGE KAJURU,10/12/2024,Votou
JORGE KAJURU,10/12/2024,Votou
JORGE KAJURU,12/12/2024,Votou
JORGE KAJURU,12/12/2024,Votou
JORGE KAJURU,12/12/2024,Votou
JORGE KAJURU,12/12/2024,Votou
JORGE KAJURU,12/12/2024,Votou
JORGE KAJURU,12/12/2024,Não
JORGE KAJURU,12/12/2024,Sim
JORGE KAJURU,12/12/2024,Sim
JORGE KAJURU,12/12/2024,Não
JORGE KAJURU,12/12/2024,Sim
JORGE KAJURU,17/12/2024,Sim
JORGE KAJURU,17/12/2024,Sim
JORGE KAJURU,17/12/2024,P-NRV
JORGE KAJURU,17/12/2024,Sim
JORGE KAJURU,18/12/2024,Sim
JORGE KAJURU,18/12/2024,Sim
JORGE KAJURU,18/12/2024,Não
JORGE KAJURU,19/12/2024,Sim
JORGE KAJURU,19/12/2024,Não
JORGE KAJURU,19/12/2024,Não
JORGE KAJURU,19/12/2024,Não
JORGE KAJURU,19/12/2024,Sim
JORGE KAJURU,19/12/2024,Não
JORGE KAJURU,19/12/2024,Sim
JORGE KAJURU,19/12/2024,Não
IZALCI LUCAS,DATA,RESULTADO
IZALCI LUCAS,10/04/2024,Sim
IZALCI LUCAS,16/04/2024,Sim
IZALCI LUCAS,16/04/2024,Sim
IZALCI LUCAS,17/04/2024,Sim
IZALCI LUCAS,08/05/2024,Não
IZALCI LUCAS,08/05/2024,Não
IZALCI LUCAS,08/05/2024,Sim
IZALCI LUCAS,08/05/2024,P-NRV
IZALCI LUCAS,15/05/2024,Sim
IZALCI LUCAS,15/05/2024,Sim
IZALCI LUCAS,22/05/2024,Sim
IZALCI LUCAS,22/05/2024,Sim
IZALCI LUCAS,22/05/2024,Sim
IZALCI LUCAS,05/06/2024,Sim
IZALCI LUCAS,18/06/2024,Não
IZALCI LUCAS,19/06/2024,Votou
IZALCI LUCAS,19/06/2024,Votou
IZALCI LUCAS,19/06/2024,Votou
IZALCI LUCAS,19/06/2024,Votou
IZALCI LUCAS,19/06/2024,Votou
IZALCI LUCAS,19/06/2024,Votou
IZALCI LUCAS,19/06/2024,Votou
IZALCI LUCAS,02/07/2024,Sim
IZALCI LUCAS,03/07/2024,Não
IZALCI LUCAS,03/07/2024,Sim
IZALCI LUCAS,10/07/2024,Votou
IZALCI LUCAS,10/07/2024,Votou
IZALCI LUCAS,10/07/2024,P-NRV
IZALCI LUCAS,10/07/2024,P-NRV
IZALCI LUCAS,10/07/2024,Votou
IZALCI LUCAS,10/07/2024,Votou
IZALCI LUCAS,10/07/2024,Votou
IZALCI LUCAS,10/07/2024,Votou
IZALCI LUCAS,10/07/2024,Votou
IZALCI LUCAS,10/07/2024,Votou
IZALCI LUCAS,10/07/2024,Votou
IZALCI LUCAS,13/08/2024,P-NRV
IZALCI LUCAS,14/08/2024,Sim
IZALCI LUCAS,14/08/2024,P-NRV
IZALCI LUCAS,14/08/2024,Votou
IZALCI LUCAS,14/08/2024,Votou
IZALCI LUCAS,14/08/2024,Sim
IZALCI LUCAS,14/08/2024,Sim
IZALCI LUCAS,14/08/2024,Sim
IZALCI LUCAS,14/08/2024,Sim
IZALCI LUCAS,14/08/2024,Sim
IZALCI LUCAS,14/08/2024,Sim
IZALCI LUCAS,04/09/2024,Sim
IZALCI LUCAS,08/10/2024,Votou
IZALCI LUCAS,12/11/2024,Sim
IZALCI LUCAS,12/11/2024,Não
IZALCI LUCAS,18/11/2024,Não
IZALCI LUCAS,18/11/2024,Não
IZALCI LUCAS,18/11/2024,P-NRV
IZALCI LUCAS,27/11/2024,Sim
IZALCI LUCAS,10/12/2024,Votou
IZALCI LUCAS,10/12/2024,Votou
IZALCI LUCAS,10/12/2024,Votou
IZALCI LUCAS,10/12/2024,Votou
IZALCI LUCAS,10/12/2024,Votou
IZALCI LUCAS,10/12/2024,Votou
IZALCI LUCAS,10/12/2024,P-NRV
IZALCI LUCAS,10/12/2024,Votou
IZALCI LUCAS,10/12/2024,Votou
IZALCI LUCAS,10/12/2024,Votou
IZALCI LUCAS,12/12/2024,P-NRV
IZALCI LUCAS,12/12/2024,Votou
IZALCI LUCAS,12/12/2024,Votou
IZALCI LUCAS,12/12/2024,Votou
IZALCI LUCAS,12/12/2024,Votou
IZALCI LUCAS,12/12/2024,Sim
IZALCI LUCAS,12/12/2024,Não
IZALCI LUCAS,12/12/2024,Não
IZALCI LUCAS,12/12/2024,Sim
IZALCI LUCAS,12/12/2024,Sim
IZALCI LUCAS,17/12/2024,Sim
IZALCI LUCAS,17/12/2024,Sim
IZALCI LUCAS,17/12/2024,Sim
IZALCI LUCAS,17/12/2024,Sim
IZALCI LUCAS,18/12/2024,Sim
IZALCI LUCAS,18/12/2024,Sim
IZALCI LUCAS,18/12/2024,Sim
IZALCI LUCAS,19/12/2024,Sim
IZALCI LUCAS,19/12/2024,Não
IZALCI LUCAS,19/12/2024,Sim
IZALCI LUCAS,19/12/2024,Sim
IZALCI LUCAS,19/12/2024,Não
IZALCI LUCAS,19/12/2024,Sim
IZALCI LUCAS,19/12/2024,Não
IZALCI LUCAS,19/12/2024,Não
IZALCI LUCAS,20/02/2024,Sim
IZALCI LUCAS,20/02/2024,Não
IZALCI LUCAS,05/03/2024,Sim
IZALCI LUCAS,13/03/2024,P-NRV
IZALCI LUCAS,13/03/2024,P-NRV
CIRO NOGUEIRA,DATA,RESULTADO
CIRO NOGUEIRA,20/02/2024,Sim
CIRO NOGUEIRA,20/02/2024,Não
CIRO NOGUEIRA,05/03/2024,Sim
CIRO NOGUEIRA,13/03/2024,Sim
CIRO NOGUEIRA,13/03/2024,Sim
CIRO NOGUEIRA,10/04/2024,Sim
CIRO NOGUEIRA,16/04/2024,Sim
CIRO NOGUEIRA,16/04/2024,Sim
CIRO NOGUEIRA,17/04/2024,Sim
CIRO NOGUEIRA,08/05/2024,Não
CIRO NOGUEIRA,08/05/2024,Não
CIRO NOGUEIRA,08/05/2024,Sim
CIRO NOGUEIRA,08/05/2024,Sim
CIRO NOGUEIRA,15/05/2024,AP
CIRO NOGUEIRA,15/05/2024,AP
CIRO NOGUEIRA,22/05/2024,AP
CIRO NOGUEIRA,22/05/2024,AP
CIRO NOGUEIRA,22/05/2024,AP
CIRO NOGUEIRA,05/06/2024,Sim
CIRO NOGUEIRA,18/06/2024,Não
CIRO NOGUEIRA,19/06/2024,AP
CIRO NOGUEIRA,19/06/2024,AP
CIRO NOGUEIRA,19/06/2024,AP
CIRO NOGUEIRA,19/06/2024,AP
CIRO NOGUEIRA,19/06/2024,AP
CIRO NOGUEIRA,19/06/2024,AP
CIRO NOGUEIRA,19/06/2024,AP
CIRO NOGUEIRA,02/07/2024,Sim
CIRO NOGUEIRA,03/07/2024,P-NRV
CIRO NOGUEIRA,03/07/2024,P-NRV
CIRO NOGUEIRA,10/07/2024,P-NRV
CIRO NOGUEIRA,10/07/2024,P-NRV
CIRO NOGUEIRA,10/07/2024,Votou
CIRO NOGUEIRA,10/07/2024,Votou
CIRO NOGUEIRA,10/07/2024,P-NRV
CIRO NOGUEIRA,10/07/2024,P-NRV
CIRO NOGUEIRA,10/07/2024,P-NRV
CIRO NOGUEIRA,10/07/2024,P-NRV
CIRO NOGUEIRA,10/07/2024,P-NRV
CIRO NOGUEIRA,10/07/2024,P-NRV
CIRO NOGUEIRA,10/07/2024,P-NRV
CIRO NOGUEIRA,13/08/2024,Sim
CIRO NOGUEIRA,14/08/2024,Sim
CIRO NOGUEIRA,14/08/2024,P-NRV
CIRO NOGUEIRA,14/08/2024,P-NRV
CIRO NOGUEIRA,14/08/2024,P-NRV
CIRO NOGUEIRA,14/08/2024,Sim
CIRO NOGUEIRA,14/08/2024,Sim
CIRO NOGUEIRA,14/08/2024,Sim
CIRO NOGUEIRA,14/08/2024,Sim
CIRO NOGUEIRA,14/08/2024,Sim
CIRO NOGUEIRA,14/08/2024,Sim
CIRO NOGUEIRA,04/09/2024,Sim
CIRO NOGUEIRA,08/10/2024,Votou
CIRO NOGUEIRA,12/11/2024,Sim
CIRO NOGUEIRA,12/11/2024,Sim
CIRO NOGUEIRA,18/11/2024,Não
CIRO NOGUEIRA,18/11/2024,Não
CIRO NOGUEIRA,18/11/2024,Sim
CIRO NOGUEIRA,27/11/2024,Sim
CIRO NOGUEIRA,10/12/2024,P-NRV
CIRO NOGUEIRA,10/12/2024,P-NRV
CIRO NOGUEIRA,10/12/2024,Votou
CIRO NOGUEIRA,10/12/2024,P-NRV
CIRO NOGUEIRA,10/12/2024,P-NRV
CIRO NOGUEIRA,10/12/2024,Votou
CIRO NOGUEIRA,10/12/2024,P-NRV
CIRO NOGUEIRA,10/12/2024,Votou
CIRO NOGUEIRA,10/12/2024,P-NRV
CIRO NOGUEIRA,10/12/2024,P-NRV
CIRO NOGUEIRA,12/12/2024,Votou
CIRO NOGUEIRA,12/12/2024,Votou
CIRO NOGUEIRA,12/12/2024,Votou
CIRO NOGUEIRA,12/12/2024,Votou
CIRO NOGUEIRA,12/12/2024,Votou
CIRO NOGUEIRA,12/12/2024,Sim
CIRO NOGUEIRA,12/12/2024,Sim
CIRO NOGUEIRA,12/12/2024,Não
CIRO NOGUEIRA,12/12/2024,Sim
CIRO NOGUEIRA,12/12/2024,Sim
CIRO NOGUEIRA,17/12/2024,Sim
CIRO NOGUEIRA,17/12/2024,Sim
CIRO NOGUEIRA,17/12/2024,Sim
CIRO NOGUEIRA,17/12/2024,Sim
CIRO NOGUEIRA,18/12/2024,Não
CIRO NOGUEIRA,18/12/2024,Sim
CIRO NOGUEIRA,18/12/2024,Não
CIRO NOGUEIRA,19/12/2024,Sim
CIRO NOGUEIRA,19/12/2024,Sim
CIRO NOGUEIRA,19/12/2024,Sim
CIRO NOGUEIRA,19/12/2024,Sim
CIRO NOGUEIRA,19/12/2024,Sim
CIRO NOGUEIRA,19/12/2024,P-NRV
CIRO NOGUEIRA,19/12/2024,Sim
CIRO NOGUEIRA,19/12/2024,Não
DAMARES ALVES,DATA,RESULTADO
DAMARES ALVES,20/02/2024,LS
DAMARES ALVES,20/02/2024,LS
DAMARES ALVES,05/03/2024,Sim
DAMARES ALVES,13/03/2024,Sim
DAMARES ALVES,13/03/2024,Sim
DAMARES ALVES,10/04/2024,Sim
DAMARES ALVES,16/04/2024,Sim
DAMARES ALVES,16/04/2024,Sim
DAMARES ALVES,17/04/2024,Sim
DAMARES ALVES,08/05/2024,Não
DAMARES ALVES,08/05/2024,P-NRV
DAMARES ALVES,08/05/2024,Sim
DAMARES ALVES,08/05/2024,Sim
DAMARES ALVES,15/05/2024,Sim
DAMARES ALVES,15/05/2024,Sim
DAMARES ALVES,22/05/2024,Sim
DAMARES ALVES,22/05/2024,Sim
DAMARES ALVES,22/05/2024,Sim
DAMARES ALVES,05/06/2024,Sim
DAMARES ALVES,18/06/2024,Não
DAMARES ALVES,19/06/2024,P-NRV
DAMARES ALVES,19/06/2024,P-NRV
DAMARES ALVES,19/06/2024,Votou
DAMARES ALVES,19/06/2024,P-NRV
DAMARES ALVES,19/06/2024,P-NRV
DAMARES ALVES,19/06/2024,P-NRV
DAMARES ALVES,19/06/2024,Votou
DAMARES ALVES,02/07/2024,Sim
DAMARES ALVES,03/07/2024,Não
DAMARES ALVES,03/07/2024,Sim
DAMARES ALVES,10/07/2024,Votou
